  PID  %CPU COMM
29494   0.0 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.83/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
29636   0.0 /System/Library/PrivateFrameworks/KerberosHelper/Helpers/DiskUnmountWatcher
30935   0.1 /Applications/T3 Code (Alpha).app/Contents/MacOS/T3 Code (Alpha)
30936   0.0 /Applications/T3 Code (Alpha).app/Contents/Frameworks/T3 Code (Alpha) Helper.app/Contents/MacOS/T3 Code (Alpha) Helper
30937   0.0 /Applications/T3 Code (Alpha).app/Contents/Frameworks/T3 Code (Alpha) Helper.app/Contents/MacOS/T3 Code (Alpha) Helper
31379   0.0 /Applications/T3 Code (Alpha).app/Contents/Frameworks/T3 Code (Alpha) Helper (Renderer).app/Contents/MacOS/T3 Code (Alpha) Helper (Renderer)
31380   0.1 /Applications/T3 Code (Alpha).app/Contents/MacOS/T3 Code (Alpha)
31592   0.0 /Applications/T3 Code (Alpha).app/Contents/Resources/resource-monitor/t3-resource-monitor
31593   0.0 /Users/jagatranvo/.t3/tools/cloudflared/2026.5.2/darwin-arm64/cloudflared
32710   0.0 /usr/libexec/aned
32816   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
33007   0.0 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/PlugIns/QLPreviewGenerationExtension.appex/Contents/MacOS/QLPreviewGenerationExtension
33259   0.0 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService
33284   0.0 /System/Library/ExtensionKit/Extensions/GenerativeExperiencesSafetyInferenceProvider.appex/Contents/MacOS/GenerativeExperiencesSafetyInferenceProvider
34953   0.0 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
35649   9.2 /System/Library/DriverExtensions/com.apple.DriverKit.AppleUserECM.dext/com.apple.DriverKit.AppleUserECM
35650   0.0 /System/Library/DriverExtensions/com.apple.DriverKit.AppleUserECM.dext/com.apple.DriverKit.AppleUserECM
38160   0.0 /System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent
39716   0.0 /Applications/Ghostty.app/Contents/MacOS/ghostty
39749   0.0 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Resources/bin/simdiskimaged
40458   0.0 /System/Library/CoreServices/UserNotificationCenter.app/Contents/MacOS/UserNotificationCenter
40693   0.0 node
44905   0.0 /System/Library/CoreServices/Setup Assistant.app/Contents/Resources/mbuseragent
46005   0.0 /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged
48817   2.5 /Applications/kitty.app/Contents/MacOS/kitty
48828   0.0 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
49242   0.0 /Applications/Tailscale.app/Contents/MacOS/Tailscale
49265   0.0 /Library/SystemExtensions/3172BF48-193E-4F39-B9F7-FD9ED34CBBE3/io.tailscale.ipn.macsys.network-extension.systemextension/Contents/MacOS/io.tailscale.ipn.macsys.network-extension
50492   0.0 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
50494   0.0 /Library/Application Support/Adobe/Adobe OS Extension/Creative Cloud.app/Contents/PlugIns/Adobe Context Menu Extension.appex/Contents/MacOS/Adobe Context Menu Extension
50495   0.0 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/Contents/PlugIns/ACCFinderSync.appex/Contents/MacOS/ACCFinderSync
53406   0.0 /System/Library/PrivateFrameworks/IMDPersistence.framework/IMAutomaticHistoryDeletionAgent.app/Contents/MacOS/IMAutomaticHistoryDeletionAgent
53481   0.0 /System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime
54161   0.0 /usr/libexec/linkd
56380   0.1 /System/Library/PrivateFrameworks/TCC.framework/Support/tccd
56908   0.0 /Applications/Plex Media Server.app/Contents/MacOS/Plex Media Server
56909   0.0 Plex Plug-in [com.plexapp.system]
56911   0.0 /Applications/Plex Media Server.app/Contents/MacOS/Plex Tuner Service
56929   0.0 /usr/libexec/SidecarRelay
57481   0.0 /System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent
63934   0.0 /usr/libexec/mdmclient
63948   0.0 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
64092   6.0 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/BiomeAgent
64564   0.0 /usr/libexec/dmd
65271   0.0 /Library/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python
67115   0.0 /System/Library/CoreServices/ControlCenter.app/Contents/PlugIns/DisplayControls.appex/Contents/MacOS/DisplayControls
67169   0.0 /usr/libexec/containermanagerd
67170   0.0 /usr/libexec/containermanagerd
67422   0.0 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
70210   0.0 /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd
70803   0.1 /usr/libexec/duetexpertd
70869   0.0 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
71316   0.0 /System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
72328   0.0 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container
72342   0.0 /System/Library/PrivateFrameworks/IntelligenceFlowRuntime.framework/Versions/A/intelligenceflowd
72349   0.0 /System/Library/PrivateFrameworks/HelpData.framework/Versions/A/Resources/helpd
72360   0.0 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
72362   0.1 /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter
72363   0.0 /usr/libexec/nehelper
72364   0.0 /usr/libexec/ospredictiond
72517   2.3 /usr/libexec/PerfPowerServices
72801   0.0 /usr/libexec/knowledge-agent
72808   0.0 /usr/libexec/mobileassetd
72820   0.0 /System/Library/PrivateFrameworks/MobileAssetDaemon.framework/Versions/A/XPCServices/com.apple.MobileAsset.DownloadService.Builtin.xpc/Contents/MacOS/com.apple.MobileAsset.DownloadService.Builtin
72824   0.0 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
72825   0.0 /System/Library/Frameworks/Contacts.framework/Support/contactsd
72827   0.0 /usr/libexec/nsurlsessiond
72828   0.0 /usr/libexec/securityd_system
72829   0.0 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
72830   0.0 /usr/libexec/usermanagerd
72831   0.0 /System/Library/CoreServices/osanalyticshelper
72832   0.0 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
72833   0.0 /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
72834   0.0 /System/Library/CoreServices/TimeMachine/backupd
72835   0.0 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/TrustedPeersHelper.xpc/Contents/MacOS/TrustedPeersHelper
72836   0.0 /usr/libexec/sandboxd
72837   0.0 /usr/libexec/remindd
72838   0.0 /System/Library/PrivateFrameworks/CommunicationTrust.framework/Support/communicationtrustd
72839   0.0 /usr/libexec/findmylocateagent
72841   0.0 /System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdated
72842   0.0 /usr/libexec/searchpartyuseragent
72843   0.0 /usr/libexec/neagent
72844   0.0 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
72845   0.0 /System/Library/PrivateFrameworks/CoreADI.framework/adid
72847   0.0 /usr/libexec/findmydeviced
72848   0.0 /usr/libexec/containermanagerd_system
72850   0.0 /usr/libexec/findmybeaconingd
72851   0.0 /usr/libexec/mobileactivationd
72852   0.0 /usr/libexec/findmydevice-user-agent
72853   0.0 /usr/libexec/storagekitd
72854   0.0 /usr/libexec/fskitd
72855   0.0 /usr/libexec/replayd
72856   0.0 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
72857   0.0 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
72876   0.0 /usr/libexec/triald
72877   0.0 /usr/libexec/triald_system
72878   0.0 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
72879   0.0 /usr/libexec/AssetCache/AssetCache
72880   0.0 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
72881   0.0 /System/Library/PrivateFrameworks/FileProvider.framework/Support/fileproviderd
72882   0.0 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
72883   0.0 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
72884   0.0 /System/Library/PrivateFrameworks/GeoServices.framework/geodMachServiceBridge
72885   0.0 /System/Library/CoreServices/TimeMachine/backupd-helper
72900   0.1 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
72903   0.0 /System/Library/PrivateFrameworks/AssetCacheServicesExtensions.framework/XPCServices/AssetCacheTetheratorService.xpc/Contents/MacOS/AssetCacheTetheratorService
72907   0.0 /usr/libexec/online-auth-agent
72908   0.0 /System/Library/PrivateFrameworks/TrialServer.framework/Versions/A/XPCServices/TrialArchivingService.xpc/Contents/MacOS/TrialArchivingService
72909   0.0 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
72910   0.0 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
72911   0.0 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
72912   0.0 /usr/libexec/secinitd
72913   0.0 /usr/libexec/secinitd
72914   0.0 /usr/sbin/cfprefsd
72915   0.0 /usr/libexec/trustd
72916   0.0 /usr/libexec/trustdFileHelper
72918   0.0 /usr/sbin/cfprefsd
72919   0.0 /usr/libexec/trustd
72921   0.0 /System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/Versions/A/modelcatalogd
72923   0.0 /System/Library/PrivateFrameworks/GenerativeExperiencesRuntime.framework/Versions/A/generativeexperiencesd
72924   0.0 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Support/softwareupdated
72926   0.0 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Versions/A/XPCServices/com.apple.MobileSoftwareUpdate.CleanupPreparePathService.xpc/Contents/MacOS/com.apple.MobileSoftwareUpdate.CleanupPreparePathService
72937   0.0 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
72964   0.0 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
72969   0.0 /usr/libexec/assessmentagent
72970   0.0 /System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/Versions/A/ModelCatalogAgent
72971   0.0 /usr/libexec/nfcd
72973   0.0 /System/Library/PrivateFrameworks/NearFieldPrivateServices.framework/Versions/A/XPCServices/NFStorageServer.xpc/Contents/MacOS/NFStorageServer
73018   0.0 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent
73576   0.0 /usr/libexec/feedbackd
73579   0.0 /System/Library/PrivateFrameworks/SystemStatusServer.framework/Support/systemstatusd
73615   0.0 /usr/libexec/PowerUIAgent
73648   0.0 /System/Library/PrivateFrameworks/SkyLight.framework//Versions/A/Resources/AquaAppearanceHelper.app/Contents/MacOS/AquaAppearanceHelper
73649   0.0 /System/Library/PrivateFrameworks/CloudSubscriptionFeatures.framework/FeatureAccessAgent
73650   0.0 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
74112   0.0 /usr/libexec/wifip2pd
74649   0.0 /System/Library/PrivateFrameworks/AppPredictionFoundation.framework/Versions/A/XPCServices/AppPredictionIntentsHelperService.xpc/Contents/MacOS/AppPredictionIntentsHelperService
74776   7.2 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
74828   0.2 /System/Library/PrivateFrameworks/VoiceShortcuts.framework/Versions/A/Support/siriactionsd
74829   0.0 /System/Library/PrivateFrameworks/WorkflowKit.framework/XPCServices/ShortcutsViewService.xpc/Contents/MacOS/ShortcutsViewService
74830   0.0 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService
74831   0.0 /System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd
74888   0.0 /System/Library/PrivateFrameworks/AXAssetLoader.framework/Support/axassetsd
75515   0.0 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/Frameworks/AdobeCrashReporter.framework/Versions/A/Adobe Crash Processor.app/Contents/MacOS/Adobe Crash Processor
78721   0.0 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container
79159   0.2 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
79276   0.0 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
79277   0.0 /System/Library/CoreServices/ReportCrash
79279   0.0 /System/Library/PrivateFrameworks/CoreSymbolication.framework/coresymbolicationd
79895   0.0 /System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service
80249   7.7 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
80895   0.0 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
81183   0.0 /System/Library/CoreServices/ManagedClient.app/Contents/MacOS/ManagedClient
83019   0.0 /usr/libexec/sysmond
84353   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85085   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85111   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85114   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85142   0.0 /Applications/Firefox.app/Contents/MacOS/plugin-container.app/Contents/MacOS/plugin-container
85560   0.0 /usr/libexec/wifivelocityd
85681   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85682   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85684   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85685   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85687   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85709   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
85716   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86070   0.0 /System/Library/CoreServices/Siri.app/Contents/MacOS/Siri
86072   0.0 /usr/libexec/secinitd
86073   0.0 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
86354   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86381   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86382   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86383   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86384   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86385   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86387   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86388   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86389   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86390   0.0 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86405   0.0 /usr/libexec/routined
86419   1.7 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
86430   0.0 ps
87204   0.0 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
87970   0.0 /System/Library/PrivateFrameworks/SessionCore.framework/Support/liveactivitiesd
88213   0.0 /usr/libexec/nesessionmanager
88316  10.7 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd
88317   0.0 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
88318   0.0 /usr/libexec/pkd
88319   0.0 /usr/libexec/biometrickitd
88343   8.7 /usr/libexec/spotlightknowledged.updater
88451   0.0 /System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/universalAccessAuthWarn.app/Contents/MacOS/universalAccessAuthWarn
88811   0.0 /Applications/Utilities/Adobe Creative Cloud Experience/CCXProcess/CCXProcess.app/Contents/MacOS/Creative Cloud Content Manager.node
89680   0.0 /Library/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python
91059   0.0 /System/Cryptexes/App/usr/libexec/webinspectord
93522   0.0 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
94932   0.1 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
94933   0.0 /usr/libexec/coreduetd
96812   0.0 /usr/libexec/taskgated
48825   0.0 /usr/bin/login
48826   0.0 -zsh
54275  62.5 target/release/superseedr
10671   0.0 /usr/bin/login
10672   0.0 -/bin/zsh
